geo_level,geography_id,geography_name,missing_year
county,18137,Ripley County,2025
county,18139,Rush County,2025
county,18141,St. Joseph County,2025
county,18143,Scott County,2025
county,18145,Shelby County,2025
county,18147,Spencer County,2025
county,18149,Starke County,2025
county,18151,Steuben County,2025
county,18153,Sullivan County,2025
county,18155,Switzerland County,2025
county,18157,Tippecanoe County,2025
county,18159,Tipton County,2025
county,18161,Union County,2025
county,18163,Vanderburgh County,2025
county,18165,Vermillion County,2025
county,18167,Vigo County,2025
county,18169,Wabash County,2025
county,18171,Warren County,2025
county,18173,Warrick County,2025
county,18175,Washington County,2025
county,18177,Wayne County,2025
county,18179,Wells County,2025
county,18181,White County,2025
county,18183,Whitley County,2025
county,19001,Adair County,2025
county,19003,Adams County,2025
county,19005,Allamakee County,2025
county,19007,Appanoose County,2025
county,19009,Audubon County,2025
county,19011,Benton County,2025
county,19013,Black Hawk County,2025
county,19015,Boone County,2025
county,19017,Bremer County,2025
county,19019,Buchanan County,2025
county,19021,Buena Vista County,2025
county,19023,Butler County,2025
county,19025,Calhoun County,2025
county,19027,Carroll County,2025
county,19029,Cass County,2025
county,19031,Cedar County,2025
county,19033,Cerro Gordo County,2025
county,19035,Cherokee County,2025
county,19037,Chickasaw County,2025
county,19039,Clarke County,2025
county,19041,Clay County,2025
county,19043,Clayton County,2025
county,19045,Clinton County,2025
county,19047,Crawford County,2025
county,19049,Dallas County,2025
county,19051,Davis County,2025
county,19053,Decatur County,2025
county,19055,Delaware County,2025
county,19057,Des Moines County,2025
county,19059,Dickinson County,2025
county,19061,Dubuque County,2025
county,19063,Emmet County,2025
county,19065,Fayette County,2025
county,19067,Floyd County,2025
county,19069,Franklin County,2025
county,19071,Fremont County,2025
county,19073,Greene County,2025
county,19075,Grundy County,2025
county,19077,Guthrie County,2025
county,19079,Hamilton County,2025
county,19081,Hancock County,2025
county,19083,Hardin County,2025
county,19085,Harrison County,2025
county,19087,Henry County,2025
county,19089,Howard County,2025
county,19091,Humboldt County,2025
county,19093,Ida County,2025
county,19095,Iowa County,2025
county,19097,Jackson County,2025
county,19099,Jasper County,2025
county,19101,Jefferson County,2025
county,19103,Johnson County,2025
county,19105,Jones County,2025
county,19107,Keokuk County,2025
county,19109,Kossuth County,2025
county,19111,Lee County,2025
county,19113,Linn County,2025
county,19115,Louisa County,2025
county,19117,Lucas County,2025
county,19119,Lyon County,2025
county,19121,Madison County,2025
county,19123,Mahaska County,2025
county,19125,Marion County,2025
county,19127,Marshall County,2025
county,19129,Mills County,2025
county,19131,Mitchell County,2025
county,19133,Monona County,2025
county,19135,Monroe County,2025
county,19137,Montgomery County,2025
county,19139,Muscatine County,2025
county,19141,O'Brien County,2025
county,19143,Osceola County,2025
county,19145,Page County,2025
county,19147,Palo Alto County,2025
county,19149,Plymouth County,2025
county,19151,Pocahontas County,2025
county,19153,Polk County,2025
county,19155,Pottawattamie County,2025
county,19157,Poweshiek County,2025
county,19159,Ringgold County,2025
county,19161,Sac County,2025
county,19163,Scott County,2025
county,19165,Shelby County,2025
county,19167,Sioux County,2025
county,19169,Story County,2025
county,19171,Tama County,2025
county,19173,Taylor County,2025
county,19175,Union County,2025
county,19177,Van Buren County,2025
county,19179,Wapello County,2025
county,19181,Warren County,2025
county,19183,Washington County,2025
county,19185,Wayne County,2025
county,19187,Webster County,2025
county,19189,Winnebago County,2025
county,19191,Winneshiek County,2025
county,19193,Woodbury County,2025
county,19195,Worth County,2025
county,19197,Wright County,2025
county,20001,Allen County,2025
county,20003,Anderson County,2025
county,20005,Atchison County,2025
county,20007,Barber County,2025
county,20009,Barton County,2025
county,20011,Bourbon County,2025
county,20013,Brown County,2025
county,20015,Butler County,2025
county,20017,Chase County,2025
county,20021,Cherokee County,2025
county,20023,Cheyenne County,2025
county,20025,Clark County,2025
county,20027,Clay County,2025
county,20029,Cloud County,2025
county,20031,Coffey County,2025
county,20033,Comanche County,2025
county,20035,Cowley County,2025
county,20037,Crawford County,2025
county,20039,Decatur County,2025
county,20041,Dickinson County,2025
county,20043,Doniphan County,2025
county,20045,Douglas County,2025
county,20047,Edwards County,2025
county,20051,Ellis County,2025
county,20053,Ellsworth County,2025
county,20055,Finney County,2025
county,20057,Ford County,2025
county,20059,Franklin County,2025
county,20061,Geary County,2025
county,20063,Gove County,2025
county,20065,Graham County,2025
county,20067,Grant County,2025
county,20069,Gray County,2025
county,20071,Greeley County,2025
county,20073,Greenwood County,2025
county,20075,Hamilton County,2025
county,20077,Harper County,2025
county,20079,Harvey County,2025
county,20081,Haskell County,2025
county,20085,Jackson County,2025
county,20087,Jefferson County,2025
county,20089,Jewell County,2025
county,20091,Johnson County,2025
county,20093,Kearny County,2025
county,20095,Kingman County,2025
county,20097,Kiowa County,2025
county,20099,Labette County,2025
county,20101,Lane County,2025
county,20103,Leavenworth County,2025
county,20105,Lincoln County,2025
county,20107,Linn County,2025
county,20109,Logan County,2025
county,20111,Lyon County,2025
county,20113,McPherson County,2025
county,20115,Marion County,2025
county,20117,Marshall County,2025
county,20119,Meade County,2025
county,20121,Miami County,2025
county,20123,Mitchell County,2025
county,20125,Montgomery County,2025
county,20127,Morris County,2025
county,20129,Morton County,2025
county,20131,Nemaha County,2025
county,20133,Neosho County,2025
county,20135,Ness County,2025
county,20137,Norton County,2025
county,20139,Osage County,2025
county,20141,Osborne County,2025
county,20143,Ottawa County,2025
county,20145,Pawnee County,2025
county,20147,Phillips County,2025
county,20149,Pottawatomie County,2025
county,20151,Pratt County,2025
county,20153,Rawlins County,2025
county,20155,Reno County,2025
county,20157,Republic County,2025
county,20159,Rice County,2025
county,20161,Riley County,2025
county,20163,Rooks County,2025
county,20165,Rush County,2025
county,20167,Russell County,2025
county,20169,Saline County,2025
county,20171,Scott County,2025
county,20173,Sedgwick County,2025
county,20175,Seward County,2025
county,20177,Shawnee County,2025
county,20181,Sherman County,2025
county,20183,Smith County,2025
county,20185,Stafford County,2025
county,20187,Stanton County,2025
county,20189,Stevens County,2025
county,20191,Sumner County,2025
county,20193,Thomas County,2025
county,20195,Trego County,2025
county,20197,Wabaunsee County,2025
county,20199,Wallace County,2025
county,20201,Washington County,2025
county,20203,Wichita County,2025
county,20205,Wilson County,2025
county,20207,Woodson County,2025
county,20209,Wyandotte County,2025
county,21001,Adair County,2025
county,21005,Anderson County,2025
county,21009,Barren County,2025
county,21011,Bath County,2025
county,21013,Bell County,2025
county,21015,Boone County,2025
county,21017,Bourbon County,2025
county,21019,Boyd County,2025
county,21021,Boyle County,2025
county,21025,Breathitt County,2025
county,21027,Breckinridge County,2025
county,21029,Bullitt County,2025
county,21031,Butler County,2025
county,21033,Caldwell County,2025
county,21035,Calloway County,2025
county,21037,Campbell County,2025
county,21041,Carroll County,2025
county,21043,Carter County,2025
county,21045,Casey County,2025
county,21047,Christian County,2025
county,21049,Clark County,2025
county,21051,Clay County,2025
county,21053,Clinton County,2025
county,21057,Cumberland County,2025
county,21059,Daviess County,2025
county,21065,Estill County,2025
county,21067,Fayette County,2025
county,21069,Fleming County,2025
county,21071,Floyd County,2025
county,21073,Franklin County,2025
county,21075,Fulton County,2025
county,21077,Gallatin County,2025
county,21079,Garrard County,2025
county,21081,Grant County,2025
county,21083,Graves County,2025
county,21085,Grayson County,2025
county,21087,Green County,2025
county,21089,Greenup County,2025
county,21091,Hancock County,2025
county,21093,Hardin County,2025
county,21095,Harlan County,2025
county,21097,Harrison County,2025
county,21099,Hart County,2025
county,21101,Henderson County,2025
county,21103,Henry County,2025
county,21107,Hopkins County,2025
county,21109,Jackson County,2025
county,21111,Jefferson County,2025
county,21113,Jessamine County,2025
county,21115,Johnson County,2023
county,21115,Johnson County,2024
county,21115,Johnson County,2025
county,21117,Kenton County,2025
county,21121,Knox County,2025
county,21123,Larue County,2025
county,21125,Laurel County,2025
county,21127,Lawrence County,2004
county,21127,Lawrence County,2005
county,21127,Lawrence County,2006
county,21127,Lawrence County,2007
county,21127,Lawrence County,2008
county,21127,Lawrence County,2009
county,21127,Lawrence County,2010
county,21127,Lawrence County,2011
county,21127,Lawrence County,2012
county,21127,Lawrence County,2013
county,21127,Lawrence County,2014
county,21127,Lawrence County,2015
county,21127,Lawrence County,2016
county,21127,Lawrence County,2017
county,21127,Lawrence County,2018
county,21127,Lawrence County,2019
county,21127,Lawrence County,2020
county,21127,Lawrence County,2021
county,21127,Lawrence County,2022
county,21127,Lawrence County,2023
county,21127,Lawrence County,2024
county,21127,Lawrence County,2025
county,21133,Letcher County,2025
county,21135,Lewis County,2004
county,21135,Lewis County,2005
county,21135,Lewis County,2006
county,21135,Lewis County,2007
county,21135,Lewis County,2008
county,21135,Lewis County,2009
county,21135,Lewis County,2010
county,21135,Lewis County,2011
county,21135,Lewis County,2012
county,21135,Lewis County,2013
county,21135,Lewis County,2014
county,21135,Lewis County,2025
county,21137,Lincoln County,2025
county,21141,Logan County,2025
county,21143,Lyon County,2025
county,21145,McCracken County,2025
county,21147,McCreary County,2001
county,21147,McCreary County,2002
county,21147,McCreary County,2003
county,21147,McCreary County,2025
county,21149,McLean County,2025
county,21151,Madison County,2025
county,21155,Marion County,2025
county,21157,Marshall County,2025
county,21161,Mason County,2025
county,21163,Meade County,2025
county,21167,Mercer County,2025
county,21173,Montgomery County,2025
county,21177,Muhlenberg County,2025
county,21179,Nelson County,2025
county,21181,Nicholas County,2025
county,21183,Ohio County,2025
county,21185,Oldham County,2025
county,21187,Owen County,2025
county,21191,Pendleton County,2025
county,21193,Perry County,2025
county,21195,Pike County,2025
county,21199,Pulaski County,2025
county,21205,Rowan County,2025
county,21207,Russell County,2025
county,21209,Scott County,2025
county,21211,Shelby County,2025
county,21213,Simpson County,2025
county,21215,Spencer County,2025
county,21217,Taylor County,2025
county,21219,Todd County,2025
county,21221,Trigg County,2025
county,21225,Union County,2019
county,21225,Union County,2020
county,21225,Union County,2021
county,21225,Union County,2022
county,21225,Union County,2025
county,21227,Warren County,2025
county,21229,Washington County,2025
county,21231,Wayne County,2023
county,21231,Wayne County,2024
county,21231,Wayne County,2025
county,21233,Webster County,2025
county,21235,Whitley County,2025
county,21239,Woodford County,2025
county,22001,Acadia Parish,2025
county,22003,Allen Parish,2025
county,22005,Ascension Parish,2025
county,22007,Assumption Parish,2025
county,22009,Avoyelles Parish,2025
county,22011,Beauregard Parish,2025
county,22013,Bienville Parish,2025
county,22015,Bossier Parish,2025
county,22017,Caddo Parish,2025
county,22019,Calcasieu Parish,2025
county,22021,Caldwell Parish,2025
county,22023,Cameron Parish,2025
county,22025,Catahoula Parish,2025
county,22027,Claiborne Parish,2025
county,22029,Concordia Parish,2025
county,22031,De Soto Parish,2025
county,22033,East Baton Rouge Parish,2025
county,22035,East Carroll Parish,2025
county,22037,East Feliciana Parish,2025
county,22039,Evangeline Parish,2025
county,22041,Franklin Parish,2025
county,22043,Grant Parish,2025
county,22045,Iberia Parish,2025
county,22047,Iberville Parish,2025
county,22049,Jackson Parish,2025
county,22051,Jefferson Parish,2025
county,22053,Jefferson Davis Parish,2025
county,22055,Lafayette Parish,2025
county,22057,Lafourche Parish,2025
county,22059,La Salle Parish,2025
county,22061,Lincoln Parish,2025
county,22063,Livingston Parish,2025
county,22065,Madison Parish,2025
county,22067,Morehouse Parish,2025
county,22069,Natchitoches Parish,2025
county,22071,Orleans Parish,2025
county,22073,Ouachita Parish,2025
county,22075,Plaquemines Parish,2025
county,22077,Pointe Coupee Parish,2025
county,22079,Rapides Parish,2025
county,22081,Red River Parish,2025
